city_name,city_lat,city_lon,country_code,year,temp_avg,months_represented,seasons_represented,tmax_c,tmin_c,temp_range,distance_km,valid_temp_weeks,lat_band_simple
Okhotsk,59.362,143.215,RU,2022,-2.705,12,4,0.544,-5.954,6.499,0.532,52,High Northern (>=45°N)
Okhotsk,59.362,143.215,RU,2023,-3.309,12,4,0.075,-6.693,6.769,0.532,52,High Northern (>=45°N)
Okhotsk,59.362,143.215,RU,2024,-3.552,12,4,-0.171,-6.933,6.762,0.532,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2000,2.783,12,4,10.936,-5.37,16.306,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2001,3.466,12,4,11.49,-4.558,16.047,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2002,2.37,12,4,10.107,-5.366,15.473,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2003,1.491,12,4,8.871,-5.889,14.761,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2004,2.764,12,4,10.437,-4.908,15.345,0.0,53,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2005,1.586,12,4,9.621,-6.449,16.07,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2006,3.448,12,4,11.724,-4.828,16.551,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2007,4.29,12,4,12.164,-3.583,15.747,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2008,2.984,12,4,10.951,-4.983,15.934,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2009,2.054,12,4,10.314,-6.206,16.52,0.0,53,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2010,2.189,12,4,9.977,-5.6,15.576,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2011,1.058,12,4,9.078,-6.961,16.038,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2012,1.585,12,4,9.613,-6.443,16.056,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2013,2.873,12,4,11.161,-5.415,16.575,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2014,3.39,12,4,11.485,-4.705,16.191,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2015,2.536,12,4,10.666,-5.594,16.261,0.0,53,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2016,2.377,12,4,10.047,-5.293,15.34,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2017,3.306,12,4,11.392,-4.779,16.171,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2018,3.135,12,4,11.064,-4.793,15.857,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2019,3.457,12,4,11.322,-4.408,15.73,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2020,2.851,12,4,10.954,-5.252,16.206,0.0,53,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2021,4.037,12,4,11.799,-3.726,15.525,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2022,3.396,12,4,11.47,-4.678,16.148,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2023,3.451,12,4,11.42,-4.519,15.939,0.0,52,High Northern (>=45°N)
Ongi,45.45,103.9,MN,2024,3.858,12,4,11.171,-3.455,14.626,0.0,52,High Northern (>=45°N)
Onslow,-21.638,115.112,AU,2000,25.044,12,4,30.503,19.585,10.919,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2001,24.748,12,4,30.321,19.176,11.145,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2002,25.195,12,4,31.116,19.274,11.841,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2003,25.288,12,4,31.051,19.525,11.525,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2004,25.631,12,4,31.813,19.448,12.365,0.148,53,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2005,25.381,12,4,31.272,19.49,11.782,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2006,25.622,12,4,31.569,19.675,11.894,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2007,25.96,12,4,32.042,19.878,12.164,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2008,25.69,12,4,31.697,19.683,12.014,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2009,25.654,12,4,31.78,19.528,12.252,0.148,53,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2010,26.048,12,4,31.757,20.339,11.418,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2011,25.888,12,4,31.314,20.463,10.85,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2012,26.226,12,4,32.335,20.116,12.22,0.148,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2013,26.603,12,4,32.694,20.513,12.181,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2014,26.532,12,4,32.921,20.144,12.778,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2015,26.524,12,4,32.641,20.407,12.234,3.49,53,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2016,26.383,12,4,32.577,20.188,12.389,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2017,26.299,12,4,32.806,19.792,13.014,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2018,26.215,12,4,32.705,19.724,12.981,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2019,27.161,12,4,33.988,20.333,13.655,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2020,27.29,12,4,33.549,21.03,12.519,3.49,53,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2021,26.355,12,4,32.481,20.229,12.252,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2022,25.907,12,4,31.834,19.98,11.854,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2023,26.526,12,4,33.107,19.945,13.162,3.49,52,Low Southern (0-45°S)
Onslow,-21.638,115.112,AU,2024,27.26,12,4,33.342,21.177,12.165,3.49,52,Low Southern (0-45°S)
Pello,66.774,23.963,FI,2000,2.017,12,4,6.431,-2.397,8.829,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2001,0.8,12,4,5.309,-3.71,9.019,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2002,0.453,12,4,5.287,-4.38,9.667,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2003,1.205,12,4,6.083,-3.672,9.754,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2004,1.038,12,4,5.688,-3.612,9.3,0.249,53,High Northern (>=45°N)
Pello,66.774,23.963,FI,2005,2.353,12,4,6.75,-2.045,8.795,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2006,1.656,12,4,6.524,-3.212,9.736,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2007,1.8,12,4,6.262,-2.662,8.924,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2008,1.625,12,4,6.003,-2.752,8.755,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2009,1.466,12,4,5.828,-2.895,8.723,0.249,53,High Northern (>=45°N)
Pello,66.774,23.963,FI,2010,-0.186,12,4,4.258,-4.63,8.888,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2011,2.667,12,4,6.857,-1.523,8.38,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2012,0.623,12,4,4.718,-3.472,8.191,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2013,1.934,12,4,6.639,-2.772,9.41,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2014,2.723,12,4,6.795,-1.35,8.145,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2015,2.476,12,4,6.591,-1.639,8.231,0.249,53,High Northern (>=45°N)
Pello,66.774,23.963,FI,2016,2.061,12,4,6.259,-2.137,8.395,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2017,1.095,12,4,5.355,-3.166,8.521,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2018,1.936,12,4,6.794,-2.921,9.715,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2019,1.14,12,4,5.783,-3.504,9.287,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2020,3.134,12,4,7.334,-1.066,8.4,0.249,53,High Northern (>=45°N)
Pello,66.774,23.963,FI,2021,1.146,12,4,5.436,-3.145,8.581,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2022,2.386,12,4,6.792,-2.02,8.812,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2023,1.516,12,4,6.291,-3.259,9.55,0.249,52,High Northern (>=45°N)
Pello,66.774,23.963,FI,2024,2.527,12,4,7.009,-1.956,8.965,0.249,52,High Northern (>=45°N)
Port-aux-Français,-49.349,70.219,TF,2000,4.849,12,4,8.334,1.364,6.969,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2001,5.046,12,4,8.549,1.543,7.007,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2002,4.929,12,4,8.351,1.507,6.844,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2003,4.887,12,4,8.301,1.543,6.689,2.221,50,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2005,4.351,12,4,7.758,0.943,6.815,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2006,4.6,12,4,8.032,1.167,6.865,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2007,4.39,12,4,7.626,1.155,6.471,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2008,4.837,12,4,8.363,1.31,7.053,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2009,4.478,12,4,7.837,1.119,6.718,2.221,53,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2010,4.849,12,4,8.345,1.353,6.992,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2011,4.71,12,4,8.368,1.053,7.315,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2012,5.319,12,4,8.779,1.86,6.919,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2013,4.871,12,4,8.343,1.398,6.945,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2014,4.284,12,4,7.814,0.754,7.059,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2015,4.888,12,4,8.372,1.404,6.967,2.221,53,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2016,5.389,12,4,8.964,1.813,7.152,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2017,5.456,12,4,9.008,1.905,7.102,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2019,5.009,12,4,8.486,1.531,6.955,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2020,4.967,12,4,8.33,1.603,6.727,2.221,53,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2021,4.889,12,4,8.475,1.304,7.171,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2022,4.96,12,4,8.418,1.502,6.916,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2023,5.752,12,4,9.446,2.058,7.388,2.221,52,High Southern (<=-45°S)
Port-aux-Français,-49.349,70.219,TF,2024,4.959,12,4,8.401,1.516,6.885,2.221,52,High Southern (<=-45°S)
Postmasburg,-28.334,23.065,ZA,2000,18.068,12,4,26.788,9.348,17.441,0.186,51,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2001,18.009,12,4,26.453,9.564,16.889,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2003,17.577,12,4,26.937,8.217,18.72,0.186,50,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2004,18.321,12,4,27.128,9.513,17.615,0.186,53,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2005,18.188,12,4,27.356,9.02,18.336,0.186,51,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2006,17.435,12,4,25.972,8.898,17.074,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2010,19.569,12,4,28.169,10.969,17.2,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2011,18.078,12,4,26.769,9.388,17.381,0.186,51,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2012,19.416,12,4,28.265,10.567,17.698,0.186,47,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2014,18.044,12,4,27.367,8.721,18.645,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2015,20.704,12,4,30.154,11.255,18.899,0.186,50,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2016,19.301,12,4,28.536,10.067,18.468,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2017,20.629,12,4,30.089,11.168,18.921,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2018,21.802,12,4,31.173,12.431,18.742,0.186,50,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2019,20.119,12,4,29.433,10.805,18.628,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2020,18.993,12,4,27.827,10.159,17.668,0.186,53,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2021,18.052,12,4,27.102,9.002,18.1,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2022,19.786,12,4,28.515,11.056,17.459,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2023,19.62,12,4,29.236,10.005,19.231,0.186,52,Low Southern (0-45°S)
Postmasburg,-28.334,23.065,ZA,2024,20.092,12,4,29.52,10.663,18.858,0.186,52,Low Southern (0-45°S)
Puerto San Julián,-49.307,-67.73,AR,2000,9.463,12,4,15.148,3.778,11.369,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2001,10.137,12,4,16.303,3.97,12.332,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2002,9.223,12,4,14.872,3.574,11.298,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2003,10.686,12,4,16.738,4.634,12.104,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2004,11.447,12,4,17.996,4.899,13.097,5.307,53,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2005,10.158,12,4,16.04,4.276,11.764,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2006,10.6,12,4,17.037,4.162,12.874,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2007,9.677,11,4,15.95,3.405,12.545,5.307,48,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2010,10.586,12,4,17.018,4.155,12.863,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2012,10.556,12,4,17.308,3.805,13.502,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2013,10.854,12,4,17.457,4.251,13.206,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2014,10.651,12,4,16.798,4.505,12.293,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2015,10.802,12,4,17.247,4.356,12.891,5.307,53,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2016,10.744,12,4,17.314,4.175,13.138,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2017,10.637,12,4,16.73,4.543,12.188,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2018,10.842,12,4,17.468,4.217,13.25,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2019,10.539,12,4,16.801,4.277,12.524,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2020,10.861,12,4,17.523,4.198,13.324,5.307,53,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2021,11.661,12,4,18.635,4.687,13.949,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2022,10.75,12,4,17.61,3.89,13.72,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2023,10.459,12,4,17.118,3.8,13.318,5.307,52,High Southern (<=-45°S)
Puerto San Julián,-49.307,-67.73,AR,2024,10.23,12,4,16.529,3.931,12.598,5.307,52,High Southern (<=-45°S)
Qionghai,19.242,110.464,CN,2000,25.374,12,4,28.771,21.977,6.794,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2001,25.846,12,4,29.374,22.317,7.057,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2002,25.919,12,4,29.58,22.257,7.323,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2003,25.748,12,4,29.41,22.086,7.324,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2004,25.303,12,4,29.077,21.528,7.549,1.097,53,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2005,25.596,12,4,29.045,22.147,6.897,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2006,26.168,12,4,29.648,22.687,6.961,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2007,25.986,12,4,29.313,22.658,6.655,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2008,25.167,12,4,28.399,21.934,6.465,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2009,25.668,12,4,29.106,22.231,6.875,1.097,53,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2010,26.442,12,4,29.968,22.917,7.051,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2011,25.095,12,4,28.371,21.819,6.553,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2012,25.894,12,4,29.216,22.571,6.645,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2013,25.263,12,4,28.659,21.867,6.792,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2014,25.858,12,4,29.352,22.365,6.988,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2015,26.325,12,4,29.855,22.794,7.061,1.097,53,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2016,26.097,12,4,29.549,22.646,6.903,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2017,25.946,12,4,29.226,22.666,6.56,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2018,25.287,12,4,28.607,21.966,6.642,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2019,26.179,12,4,29.787,22.572,7.214,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2020,26.154,12,4,29.982,22.327,7.656,1.097,53,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2021,26.112,12,4,30.25,21.973,8.278,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2022,25.627,12,4,29.466,21.788,7.678,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2023,26.342,12,4,30.181,22.503,7.678,1.097,52,Low Northern (0-45°N)
Qionghai,19.242,110.464,CN,2024,26.52,12,4,30.316,22.723,7.593,1.097,52,Low Northern (0-45°N)
Reykjavík,64.135,-21.895,IS,2000,4.829,12,4,7.533,2.126,5.407,1.014,52,High Northern (>=45°N)
Reykjavík,64.135,-21.895,IS,2001,5.492,12,4,8.322,2.661,5.661,1.014,52,High Northern (>=45°N)
Reykjavík,64.135,-21.895,IS,2002,5.681,12,4,8.292,3.069,5.223,1.014,52,High Northern (>=45°N)
Reykjavík,64.135,-21.895,IS,2003,6.311,12,4,8.874,3.748,5.127,1.014,52,High Northern (>=45°N)
Reykjavík,64.135,-21.895,IS,2004,5.653,12,4,8.356,2.951,5.405,1.014,53,High Northern (>=45°N)
Reykjavík,64.135,-21.895,IS,2005,5.222,12,4,7.835,2.608,5.227,1.014,52,High Northern (>=45°N)
Reykjavík,64.135,-21.895,IS,2006,5.59,12,4,8.602,2.579,6.023,1.014,52,High Northern (>=45°N)
Reykjavík,64.135,-21.895,IS,2007,5.674,12,4,8.24,3.109,5.131,0.354,52,High Northern (>=45°N)
Reykjavík,64.135,-21.895,IS,2008,5.333,12,4,7.891,2.775,5.116,0.354,52,High Northern (>=45°N)
